gene.name	time	gene.regulation	mean
FBLN5	420	up-regulated	1.59023225429752
FBLN5	480	up-regulated	1.90247016173196
FBLN5	600	up-regulated	2.5476087792987
FBLN5	720	up-regulated	2.24952299813901
PTK6	0	up-regulated	0
PTK6	30	up-regulated	0.430827721228699
PTK6	60	up-regulated	0.258409772309552
PTK6	120	up-regulated	0.316823409915661
PTK6	180	up-regulated	0.920937684340177
PTK6	240	up-regulated	1.17261577350553
PTK6	300	up-regulated	1.2055503523293
PTK6	360	up-regulated	1.2767759030163
PTK6	420	up-regulated	1.79714224843181
PTK6	480	up-regulated	1.99605262778942
PTK6	600	up-regulated	1.96178074615481
PTK6	720	up-regulated	2.63429760736715
CCDC198	0	down-regulated	0
CCDC198	30	down-regulated	0.0774337072735924
CCDC198	60	down-regulated	-1.07355720970686
CCDC198	120	down-regulated	-1.19250554410786
CCDC198	180	down-regulated	-1.51852552162769
CCDC198	240	down-regulated	-1.63426183654574
CCDC198	300	down-regulated	-2.26949913052671
CCDC198	360	down-regulated	-2.16533299331608
CCDC198	420	down-regulated	-2.31489912633685
CCDC198	480	down-regulated	-2.28277893150731
CCDC198	600	down-regulated	-2.59652070551972
CCDC198	720	down-regulated	-2.5020769713677
ZBTB16	0	up-regulated	0
ZBTB16	30	up-regulated	0
ZBTB16	60	up-regulated	0.250045497743039
ZBTB16	120	up-regulated	0.253709168039641
ZBTB16	180	up-regulated	0.354460101196177
ZBTB16	240	up-regulated	0.610001104384118
ZBTB16	300	up-regulated	1.07711906720078
ZBTB16	360	up-regulated	0.97942119262475
ZBTB16	420	up-regulated	1.13665370952056
ZBTB16	480	up-regulated	1.04231419938307
ZBTB16	600	up-regulated	2.3124415892306
ZBTB16	720	up-regulated	2.31818738017448
LINC02086	0	down-regulated	0
LINC02086	30	down-regulated	0.191394406559113
LINC02086	60	down-regulated	0.590198312416431
LINC02086	120	down-regulated	0.651220467019514
LINC02086	180	down-regulated	0.165292615059786
LINC02086	240	down-regulated	0.169619499764733
LINC02086	300	down-regulated	-0.283832397982995
LINC02086	360	down-regulated	-0.849923781329003
LINC02086	420	down-regulated	-1.02693270107686
LINC02086	480	down-regulated	-1.00234812888966
LINC02086	600	down-regulated	-1.75106776276917
LINC02086	720	down-regulated	-1.88343109942507
ATP1A1	0	up-regulated	0
ATP1A1	30	up-regulated	-0.0119481978270575
ATP1A1	60	up-regulated	0.618440982378472
ATP1A1	120	up-regulated	0.991254848154581
ATP1A1	180	up-regulated	1.08459974272245
ATP1A1	240	up-regulated	1.08715536350041
ATP1A1	300	up-regulated	1.2106330993756
ATP1A1	360	up-regulated	1.3159932607777
ATP1A1	420	up-regulated	1.72743343140817
ATP1A1	480	up-regulated	1.94431127228032
ATP1A1	600	up-regulated	2.46529982080768
ATP1A1	720	up-regulated	2.51882168089614
NSD2	0	down-regulated	0
NSD2	30	down-regulated	0.277081132968301
NSD2	60	down-regulated	-0.334807359229558
NSD2	120	down-regulated	0.41352638082392
NSD2	180	down-regulated	0.342459827264192
NSD2	240	down-regulated	-0.267978973784248
NSD2	300	down-regulated	-0.605923369599432
NSD2	360	down-regulated	-1.35454493540024
NSD2	420	down-regulated	-1.03698071497888
NSD2	480	down-regulated	-0.865227961915851
NSD2	600	down-regulated	-1.63047476537921
NSD2	720	down-regulated	-2.30339117047032
NUP205	0	down-regulated	0
NUP205	30	down-regulated	-0.10664039868126
NUP205	60	down-regulated	-0.223715931911093
NUP205	120	down-regulated	-0.0599185685898727
NUP205	180	down-regulated	-0.103141788967634
NUP205	240	down-regulated	-0.147587571847554
NUP205	300	down-regulated	-0.441109510457001
NUP205	360	down-regulated	-0.784502172411032
NUP205	420	down-regulated	-1.20507812424725
NUP205	480	down-regulated	-1.16392719066393
NUP205	600	down-regulated	-2.02078743286884
NUP205	720	down-regulated	-2.48670963095858
CENPN	0	down-regulated	0
CENPN	30	down-regulated	-0.257268444847352
CENPN	60	down-regulated	-0.293413928284229
CENPN	120	down-regulated	0.544764165217074
CENPN	180	down-regulated	0.442822105558818
CENPN	240	down-regulated	0.0840656319327358
CENPN	300	down-regulated	-0.349155329588162
CENPN	360	down-regulated	-0.224114167505078
CENPN	420	down-regulated	-1.18949218125888
CENPN	480	down-regulated	-1.3734313893484
CENPN	600	down-regulated	-1.89043274382289
CENPN	720	down-regulated	-2.36995953006955
SLC3A1	0	down-regulated	0
SLC3A1	30	down-regulated	-0.123476357332804
SLC3A1	60	down-regulated	0.516166800913139
SLC3A1	120	down-regulated	0.367540302990626
SLC3A1	180	down-regulated	0.0180733240487128
SLC3A1	240	down-regulated	-0.0216287320582957
SLC3A1	300	down-regulated	-1.16360603246959
SLC3A1	360	down-regulated	-0.757203144707546
SLC3A1	420	down-regulated	-1.20950536225996
SLC3A1	480	down-regulated	-1.21913459228592
SLC3A1	600	down-regulated	-1.989769278363
SLC3A1	720	down-regulated	-1.97754756333006
BRIP1	0	down-regulated	0
BRIP1	30	down-regulated	0.0899358972276207
BRIP1	60	down-regulated	0.673421928607167
BRIP1	120	down-regulated	0.965553274704079
BRIP1	180	down-regulated	0.693408475249813
BRIP1	240	down-regulated	0.399068277295781
BRIP1	300	down-regulated	0.18762177683135
BRIP1	360	down-regulated	-0.0153265817569809
BRIP1	420	down-regulated	-1.14191940750221
BRIP1	480	down-regulated	-1.18984436747314
BRIP1	600	down-regulated	-1.58339764045469
BRIP1	720	down-regulated	-1.74866963666723
TRAM2	0	up-regulated	0
TRAM2	30	up-regulated	-0.0160131161232584
TRAM2	60	up-regulated	0.458460656983746
TRAM2	120	up-regulated	0.938674755512084
TRAM2	180	up-regulated	1.230211532848
TRAM2	240	up-regulated	1.40555057011002
TRAM2	300	up-regulated	2.14103773739243
TRAM2	360	up-regulated	2.21964298985177
TRAM2	420	up-regulated	2.29417686335486
TRAM2	480	up-regulated	2.18837549043293
TRAM2	600	up-regulated	2.55974265449635
TRAM2	720	up-regulated	2.07773869061094
NRCAM	0	up-regulated	0
NRCAM	30	up-regulated	0.0152475428362877
NRCAM	60	up-regulated	0.729272216253412
NRCAM	120	up-regulated	0.567159553040242
NRCAM	180	up-regulated	0.911868405427311
NRCAM	240	up-regulated	1.29631568945854
NRCAM	300	up-regulated	1.76987794114024
NRCAM	360	up-regulated	2.10570777303074
NRCAM	420	up-regulated	2.12539047855595
NRCAM	480	up-regulated	2.00955454151996
NRCAM	600	up-regulated	2.4019069927494
NRCAM	720	up-regulated	2.26211817737729
LINC01842	0	up-regulated	0
LINC01842	30	up-regulated	-0.0740748799823204
LINC01842	60	up-regulated	0.204129062389464
LINC01842	120	up-regulated	-0.00090222790006389
LINC01842	180	up-regulated	0.370590109951259
LINC01842	240	up-regulated	0.469609621983275
LINC01842	300	up-regulated	0.862905800752809
LINC01842	360	up-regulated	0.683663191273442
LINC01842	420	up-regulated	1.7288942134975
LINC01842	480	up-regulated	1.65671598149239
LINC01842	600	up-regulated	1.85204832185623
LINC01842	720	up-regulated	2.10085140287593
TCF19	0	down-regulated	0
TCF19	30	down-regulated	-0.0395879849857743
TCF19	60	down-regulated	0.0558114900547581
TCF19	120	down-regulated	0.277609510673312
TCF19	180	down-regulated	0.0721995337147044
TCF19	240	down-regulated	0.384098886744772
TCF19	300	down-regulated	-0.281119667280529
TCF19	360	down-regulated	-0.175025183827381
TCF19	420	down-regulated	-1.037975247233
TCF19	480	down-regulated	-1.10576514670989
TCF19	600	down-regulated	-1.80327714152159
TCF19	720	down-regulated	-2.39711720665453
PPA1	0	up-regulated	0
PPA1	30	up-regulated	0.0433674447625563
PPA1	60	up-regulated	0.630956806282699
PPA1	120	up-regulated	0.184907742779718
PPA1	180	up-regulated	0.442941900127646
PPA1	240	up-regulated	0.939567928051024
PPA1	300	up-regulated	1.08918459927639
PPA1	360	up-regulated	1.5125798899965
PPA1	420	up-regulated	1.50605109429552
PPA1	480	up-regulated	1.46719579113019
PPA1	600	up-regulated	2.01556509552355
PPA1	720	up-regulated	2.59885263710087
RHPN2	0	down-regulated	0
RHPN2	30	down-regulated	0.0626613177871662
RHPN2	60	down-regulated	-0.233936886163102
RHPN2	120	down-regulated	-1.36677350159923
RHPN2	180	down-regulated	-1.67625880295377
RHPN2	240	down-regulated	-1.27709672041845
RHPN2	300	down-regulated	-1.49586326818483
RHPN2	360	down-regulated	-1.59550269198828
RHPN2	420	down-regulated	-1.75404280135603
RHPN2	480	down-regulated	-1.83438732238929
RHPN2	600	down-regulated	-2.54471139368727
RHPN2	720	down-regulated	-2.49194773063873
ARHGAP29	0	down-regulated	0
ARHGAP29	30	down-regulated	-0.136000200649731
ARHGAP29	60	down-regulated	0.161981598039309
ARHGAP29	120	down-regulated	-0.827498534502834
ARHGAP29	180	down-regulated	-1.07848563543952
ARHGAP29	240	down-regulated	-1.01064356818385
ARHGAP29	300	down-regulated	-1.56854674945829
ARHGAP29	360	down-regulated	-1.68118411149777
ARHGAP29	420	down-regulated	-2.06638603590095
ARHGAP29	480	down-regulated	-2.16684408950331
ARHGAP29	600	down-regulated	-2.32531557302522
ARHGAP29	720	down-regulated	-2.01633203497212
MTFR1L	0	up-regulated	0
MTFR1L	30	up-regulated	-0.184987895359956
MTFR1L	60	up-regulated	0.0567229556566524
MTFR1L	120	up-regulated	-0.368779555898069
MTFR1L	180	up-regulated	-0.349050608463192
MTFR1L	240	up-regulated	0.392079353547401
MTFR1L	300	up-regulated	-0.106946963922994
MTFR1L	360	up-regulated	0.519808665718536
MTFR1L	420	up-regulated	1.07918235181326
MTFR1L	480	up-regulated	1.66762275865366
MTFR1L	600	up-regulated	1.52014664479658
MTFR1L	720	up-regulated	2.25759755396325
PRKAG2	0	up-regulated	0
PRKAG2	30	up-regulated	-0.0510094431758557
PRKAG2	60	up-regulated	0.730681143124938
PRKAG2	120	up-regulated	0.648480537697507
PRKAG2	180	up-regulated	0.742246621934491
PRKAG2	240	up-regulated	0.947492943839078
PRKAG2	300	up-regulated	1.22589420942108
PRKAG2	360	up-regulated	1.64890247961894
PRKAG2	420	up-regulated	1.70612961151367
PRKAG2	480	up-regulated	1.67885780802603
PRKAG2	600	up-regulated	2.31778069566652
PRKAG2	720	up-regulated	2.55818087302013
GJC1	0	down-regulated	0
GJC1	30	down-regulated	0.0851497862684436
GJC1	60	down-regulated	-0.311247533136638
GJC1	120	down-regulated	-0.370818377965862
GJC1	180	down-regulated	-0.0824367286352718
GJC1	240	down-regulated	-0.427339762881209
GJC1	300	down-regulated	-0.617649025324866
GJC1	360	down-regulated	-1.36150786832562
GJC1	420	down-regulated	-1.4539591854156
GJC1	480	down-regulated	-1.65132813329664
GJC1	600	down-regulated	-2.01414801092361
GJC1	720	down-regulated	-2.29643074042645
EME1	0	down-regulated	0
EME1	30	down-regulated	-0.0936653912193776
EME1	60	down-regulated	-0.564531012854979
EME1	120	down-regulated	-0.407550545289493
EME1	180	down-regulated	-0.58673486368611
EME1	240	down-regulated	-0.557028687830126
EME1	300	down-regulated	-1.01209395827702
EME1	360	down-regulated	-1.10070727877259
EME1	420	down-regulated	-1.34697046620455
EME1	480	down-regulated	-1.26338395607917
EME1	600	down-regulated	-2.24505181842207
EME1	720	down-regulated	-2.754033521548
TFAM	0	down-regulated	0
TFAM	30	down-regulated	0.280725968663218
TFAM	60	down-regulated	0.294564635586165
TFAM	120	down-regulated	-0.32607860823081
TFAM	180	down-regulated	0.0577101854659028
TFAM	240	down-regulated	0.0221632808746602
TFAM	300	down-regulated	-0.176931505533217
TFAM	360	down-regulated	-0.468849157762102
TFAM	420	down-regulated	-1.43314965602697
TFAM	480	down-regulated	-1.60714122555044
TFAM	600	down-regulated	-1.70892814512295
TFAM	720	down-regulated	-2.09808797996842
ASB1	0	down-regulated	0
ASB1	30	down-regulated	-0.0599834117914129
ASB1	60	down-regulated	-0.32596450043443
ASB1	120	down-regulated	-0.415076468844405
ASB1	180	down-regulated	0.216967320829486
ASB1	240	down-regulated	-0.217557321601205
ASB1	300	down-regulated	-0.587706324273244
ASB1	360	down-regulated	-0.978476218114862
ASB1	420	down-regulated	-1.88544579948943
ASB1	480	down-regulated	-1.53990201418611
ASB1	600	down-regulated	-1.9846970404208
ASB1	720	down-regulated	-2.31627747412677
COQ8B	0	up-regulated	0
COQ8B	30	up-regulated	-0.0823010910733839
COQ8B	60	up-regulated	0.630169947807584
COQ8B	120	up-regulated	0.929647062518736
COQ8B	180	up-regulated	1.08760730368654
COQ8B	240	up-regulated	1.22767783490254
COQ8B	300	up-regulated	1.43670004516092
COQ8B	360	up-regulated	1.68839169443567
COQ8B	420	up-regulated	1.81530004240091
COQ8B	480	up-regulated	1.97267051291096
COQ8B	600	up-regulated	2.40924122123232
COQ8B	720	up-regulated	2.48028050117435
NCAPG2	0	down-regulated	0
NCAPG2	30	down-regulated	0.0991009608656504
NCAPG2	60	down-regulated	0.546444104915155
NCAPG2	120	down-regulated	-0.17762592528548
NCAPG2	180	down-regulated	0.0920436086663886
NCAPG2	240	down-regulated	0.132718753436459
NCAPG2	300	down-regulated	0.151963548876226
NCAPG2	360	down-regulated	-0.238837329157908
NCAPG2	420	down-regulated	-0.70727901571979
NCAPG2	480	down-regulated	-0.995784050473743
NCAPG2	600	down-regulated	-1.8766895525155
NCAPG2	720	down-regulated	-2.21656317582194
WIPI1	0	up-regulated	0
WIPI1	30	up-regulated	-0.163230351128188
WIPI1	60	up-regulated	0.309427123575736
WIPI1	120	up-regulated	0.0637055842655927
WIPI1	180	up-regulated	0.076699771430538
WIPI1	240	up-regulated	0.949159671452906
WIPI1	300	up-regulated	1.15834824010705
WIPI1	360	up-regulated	1.25081623865909
WIPI1	420	up-regulated	1.75475060831185
WIPI1	480	up-regulated	1.49632688604271
WIPI1	600	up-regulated	1.78297768155405
WIPI1	720	up-regulated	2.35442991260569
SQSTM1	0	down-regulated	0
SQSTM1	30	down-regulated	-0.107945229170906
SQSTM1	60	down-regulated	-0.903350307651047
SQSTM1	120	down-regulated	-0.910767065874382
SQSTM1	180	down-regulated	-1.35703222290337
SQSTM1	240	down-regulated	-1.73582152430411
SQSTM1	300	down-regulated	-2.27287703195446
SQSTM1	360	down-regulated	-2.38085252331464
SQSTM1	420	down-regulated	-2.35618316488886
SQSTM1	480	down-regulated	-2.31928662106837
SQSTM1	600	down-regulated	-2.42432604960588
SQSTM1	720	down-regulated	-2.43918163223223
IFT57	0	down-regulated	0
IFT57	30	down-regulated	0.222638717342178
IFT57	60	down-regulated	0.342659179205378
IFT57	120	down-regulated	0.468155859860815
IFT57	180	down-regulated	-0.403232243735069
IFT57	240	down-regulated	-0.224372853293054
IFT57	300	down-regulated	-1.30999266427044
IFT57	360	down-regulated	-1.60047564776089
IFT57	420	down-regulated	-1.21429067030314
IFT57	480	down-regulated	-1.15018848699623
IFT57	600	down-regulated	-1.71767687106068
IFT57	720	down-regulated	-2.00861097522264
CCN4	0	up-regulated	0
CCN4	30	up-regulated	-0.234916237440027
CCN4	60	up-regulated	0.256342135578729
CCN4	120	up-regulated	0.593679930937393
CCN4	180	up-regulated	1.19888949316019
CCN4	240	up-regulated	1.26604959539764
CCN4	300	up-regulated	1.49904422762344
CCN4	360	up-regulated	1.37337124661257
CCN4	420	up-regulated	1.83618986246068
CCN4	480	up-regulated	1.77748482316585
CCN4	600	up-regulated	2.59925929303274
CCN4	720	up-regulated	2.06226671591523
IVNS1ABP	0	down-regulated	0
IVNS1ABP	30	down-regulated	-0.39476367682994
IVNS1ABP	60	down-regulated	-0.311566740158023
IVNS1ABP	120	down-regulated	-0.19210786269427
IVNS1ABP	180	down-regulated	-1.04298648276446
IVNS1ABP	240	down-regulated	-1.31776570278846
IVNS1ABP	300	down-regulated	-2.06053603483564
IVNS1ABP	360	down-regulated	-1.83964472362885
IVNS1ABP	420	down-regulated	-2.05611065246631
IVNS1ABP	480	down-regulated	-1.59250336401388
IVNS1ABP	600	down-regulated	-2.12020943215732
IVNS1ABP	720	down-regulated	-2.52819215775517
SPOP	0	up-regulated	0
SPOP	30	up-regulated	-0.349232332441503
SPOP	60	up-regulated	-0.296161833269029
SPOP	120	up-regulated	-0.172896864334992
SPOP	180	up-regulated	0.206330035944818
SPOP	240	up-regulated	0.565077219786226
SPOP	300	up-regulated	0.707270620726266
SPOP	360	up-regulated	1.01633067055191
SPOP	420	up-regulated	1.50478272516987
SPOP	480	up-regulated	1.74826072957005
SPOP	600	up-regulated	1.98638058833429
SPOP	720	up-regulated	1.65871893497356
PADI3	0	down-regulated	0
PADI3	30	down-regulated	0.417972376362648
PADI3	60	down-regulated	-0.628556012258865
PADI3	120	down-regulated	-0.0858968511674164
PADI3	180	down-regulated	-0.487716130164543
PADI3	240	down-regulated	-0.827821230057151
PADI3	300	down-regulated	-1.16921607245978
PADI3	360	down-regulated	-0.939641905675995
PADI3	420	down-regulated	-1.48055991437892
PADI3	480	down-regulated	-1.82027809151852
PADI3	600	down-regulated	-1.83943076779233
PADI3	720	down-regulated	-2.27820116970157
HHIP	0	down-regulated	0
HHIP	30	down-regulated	-0.332148944510109
HHIP	60	down-regulated	0.296020436319101
HHIP	120	down-regulated	0.275116252080882
HHIP	180	down-regulated	-0.274081980456517
HHIP	240	down-regulated	-0.359187759832773
HHIP	300	down-regulated	-0.392826213139476
HHIP	360	down-regulated	-0.407010509702185
HHIP	420	down-regulated	-1.49954610223892
HHIP	480	down-regulated	-1.65365257426919
HHIP	600	down-regulated	-1.87350917099118
HHIP	720	down-regulated	-2.17522097912714
KNTC1	0	down-regulated	0
KNTC1	30	down-regulated	0.297137438014548
KNTC1	60	down-regulated	-0.329528747623732
KNTC1	120	down-regulated	-0.478361604879606
KNTC1	180	down-regulated	-0.277565879292912
KNTC1	240	down-regulated	-0.75003322106334
KNTC1	300	down-regulated	-0.392036642016255
KNTC1	360	down-regulated	-0.504320725996618
KNTC1	420	down-regulated	-1.06748035756274
KNTC1	480	down-regulated	-1.36105012005509
KNTC1	600	down-regulated	-2.12473169007351
KNTC1	720	down-regulated	-2.56257739588156
VANGL2	0	down-regulated	0
VANGL2	30	down-regulated	-0.331570131845184
VANGL2	60	down-regulated	-0.979767742879582
VANGL2	120	down-regulated	-1.11988533226491
VANGL2	180	down-regulated	-1.31891811541482
VANGL2	240	down-regulated	-1.91465067533577
VANGL2	300	down-regulated	-2.10195008480654
VANGL2	360	down-regulated	-2.35929794207961
VANGL2	420	down-regulated	-2.1516151585807
VANGL2	480	down-regulated	-2.12547891350705
VANGL2	600	down-regulated	-2.66453120798325
VANGL2	720	down-regulated	-2.66515202140543
BCO2	0	up-regulated	0
BCO2	30	up-regulated	0.0256325722215405
BCO2	60	up-regulated	0.111876461429034
BCO2	120	up-regulated	0.190717441691678
BCO2	180	up-regulated	0.157681960525288
BCO2	240	up-regulated	0.262803267542147
BCO2	300	up-regulated	0.30586352123802
BCO2	360	up-regulated	0.671320459482076
BCO2	420	up-regulated	0.98384659877046
BCO2	480	up-regulated	1.41886595617901
BCO2	600	up-regulated	1.96492302722345
BCO2	720	up-regulated	2.12575714458716
PGBD4	0	up-regulated	0
PGBD4	30	up-regulated	-0.220600319003392
PGBD4	60	up-regulated	-0.154092801678622
PGBD4	120	up-regulated	-0.0883629107102639
PGBD4	180	up-regulated	-0.118362916986607
PGBD4	240	up-regulated	0.11950889266974
PGBD4	300	up-regulated	0.961869232611879
PGBD4	360	up-regulated	1.81589396790021
PGBD4	420	up-regulated	0.997326265950768
PGBD4	480	up-regulated	1.09821305376957
PGBD4	600	up-regulated	1.82216499575306
PGBD4	720	up-regulated	2.0262077908907
CENPV	0	down-regulated	0
CENPV	30	down-regulated	-0.131439660564467
CENPV	60	down-regulated	0.393045721196129
CENPV	120	down-regulated	0.888422409126798
CENPV	180	down-regulated	0.383114289317412
CENPV	240	down-regulated	0.144740335605193
CENPV	300	down-regulated	-0.680874418530567
CENPV	360	down-regulated	-0.795036913578214
CENPV	420	down-regulated	-1.40025354040682
CENPV	480	down-regulated	-0.988206854866796
CENPV	600	down-regulated	-1.69047857929253
CENPV	720	down-regulated	-1.91470398245177
PHLDB1	0	down-regulated	0
PHLDB1	30	down-regulated	-0.164437899969168
PHLDB1	60	down-regulated	-0.589150163483283
PHLDB1	120	down-regulated	-0.276531172077224
PHLDB1	180	down-regulated	-0.855334014058372
PHLDB1	240	down-regulated	-1.36267632230699
PHLDB1	300	down-regulated	-1.79889923881895
